image_file;annotation;IoU;Dice
sa_223761.jpg;1055351538;0.5322988090941803;0.6947715496938213
sa_223761.jpg;1055351548;0.7673360527141473;0.8683533067021723
sa_223761.jpg;1055351549;0.7232630757220638;0.8394110985277273
sa_223761.jpg;1055351555;0.8067129629629163;0.893017296604712
sa_223761.jpg;1055351560;0.7755878284923838;0.8736124634858755
sa_223761.jpg;1055351561;0.3793661808928896;0.5500586952875977
sa_223761.jpg;1055351584;0.7906517094017053;0.8830882133587873
sa_223761.jpg;1055351604;0.6711936762601725;0.8032506175611935
sa_223761.jpg;1055351609;0.8084383406484439;0.8940734361543847
sa_223762.jpg;66710746;0.7251798561150998;0.8407005838198445
sa_223762.jpg;66710748;0.3426360225140633;0.5103930131004277
sa_223762.jpg;66710751;0.8092354277062218;0.8945606694560295
sa_223762.jpg;66710755;0.7968749999998868;0.8869565217390603
sa_223762.jpg;66710757;0.77510040160627;0.8733031674207157
sa_223762.jpg;66710764;0.4529655172413731;0.623504841465724
sa_223762.jpg;66710767;0.6051282051278949;0.7539936102234013
sa_223762.jpg;66710772;0.7368421052629155;0.8484848484846877
sa_223762.jpg;66710777;0.7735507246375409;0.8723186925433225
sa_223762.jpg;66710782;0.628092577813198;0.7715686274509426
sa_223762.jpg;66710802;0.7355679702047047;0.8476394849784498
sa_223762.jpg;66710803;0.7675675675673601;0.868501529051855
sa_223762.jpg;66710804;0.7084745762709463;0.8293650793649149
sa_223762.jpg;66710805;0.7713125845736439;0.8708938120702161
sa_223762.jpg;66710807;0.8020801468338696;0.8901714479714669
sa_223762.jpg;66710810;0.7700516925129103;0.8700894959962235
sa_223762.jpg;66710811;0.8117048346053914;0.8960674157302112
sa_223762.jpg;66710824;0.0001999200319872;0.0003997601439136
sa_223762.jpg;66710854;0.6259842519682575;0.7699757869247531
sa_223762.jpg;66710866;0.8005578800556763;0.8892331525948187
sa_223762.jpg;66710868;0.7769953051641368;0.874504623513755
sa_223762.jpg;66710869;0.7045454545453314;0.8266666666665818
sa_223762.jpg;66710889;0.6794933117814895;0.8091646534283966
sa_223762.jpg;66710891;0.787499999999754;0.881118881118727
sa_223762.jpg;66710892;0.66377299818605;0.7979129351296566
sa_223762.jpg;66710895;0.0054357122493585;0.0108126500444225
sa_223763.jpg;46320516;0.7050926205273627;0.8270431905444372
sa_223763.jpg;46320521;0.6002022947814267;0.7501580228184949
sa_223764.jpg;135661057;0.7424593967515679;0.8521970705724564
